date,season,week,home,away,home_score,away_score,close_spread,home_spread_odds,away_spread_odds
2021-12-26,2021,16,ATL,DET,20.0,16.0,7.5,-105.0,-106.0
2021-12-26,2021,16,CAR,TB,6.0,32.0,-11.5,-117.0,105.0
2021-12-26,2021,16,CIN,BAL,41.0,21.0,7.5,-109.0,-102.0
2021-12-26,2021,16,DAL,WAS,56.0,14.0,10.5,101.0,-113.0
2021-12-26,2021,16,HOU,LAC,41.0,29.0,-13.5,-114.0,102.0
2021-12-26,2021,16,KC,PIT,36.0,10.0,10.5,102.0,-114.0
2021-12-26,2021,16,LV,DEN,17.0,13.0,-1.0,-110.0,-101.0
2021-12-26,2021,16,MIN,LA,23.0,30.0,-3.5,-108.0,-103.0
2021-12-26,2021,16,NE,BUF,21.0,33.0,1.0,-105.0,-106.0
2021-12-26,2021,16,NYJ,JAX,26.0,21.0,2.5,100.0,-111.0
2021-12-26,2021,16,PHI,NYG,34.0,10.0,11.0,-103.0,-108.0
2021-12-26,2021,16,SEA,CHI,24.0,25.0,7.0,-108.0,-103.0
2021-12-27,2021,16,NO,MIA,3.0,20.0,-3.0,-101.0,-110.0
2022-01-02,2021,17,BAL,LA,19.0,20.0,-7.0,-101.0,-110.0
2022-01-02,2021,17,BUF,ATL,29.0,15.0,14.0,-111.0,-101.0
2022-01-02,2021,17,CHI,NYG,29.0,3.0,7.0,104.0,-115.0
2022-01-02,2021,17,CIN,KC,34.0,31.0,-3.5,-108.0,-103.0
2022-01-02,2021,17,DAL,ARI,22.0,25.0,6.5,-108.0,-103.0
2022-01-02,2021,17,GB,MIN,37.0,10.0,13.0,105.0,-116.0
2022-01-02,2021,17,IND,LV,20.0,23.0,8.5,-112.0,100.0
2022-01-02,2021,17,LAC,DEN,34.0,13.0,8.0,105.0,-117.0
2022-01-02,2021,17,NE,JAX,50.0,10.0,17.5,-102.0,-109.0
2022-01-02,2021,17,NO,CAR,18.0,10.0,7.0,-101.0,-110.0
2022-01-02,2021,17,NYJ,TB,24.0,28.0,-14.5,-110.0,-101.0
2022-01-02,2021,17,SEA,DET,51.0,29.0,8.5,-114.0,103.0
2022-01-02,2021,17,SF,HOU,23.0,7.0,14.0,101.0,-113.0
2022-01-02,2021,17,TEN,MIA,34.0,3.0,3.0,-118.0,106.0
2022-01-02,2021,17,WAS,PHI,16.0,20.0,-6.5,-115.0,103.0
2022-01-03,2021,17,PIT,CLE,26.0,14.0,-1.0,-101.0,-110.0
2022-01-08,2021,18,DEN,KC,24.0,28.0,-11.5,-110.0,-110.0
2022-01-08,2021,18,PHI,DAL,26.0,51.0,-6.5,-110.0,-110.0
2022-01-09,2021,18,ARI,SEA,30.0,38.0,5.5,-110.0,-110.0
2022-01-09,2021,18,ATL,NO,20.0,30.0,-4.5,-100.0,-111.0
2022-01-09,2021,18,BAL,PIT,13.0,16.0,3.0,-110.0,-110.0
2022-01-09,2021,18,BUF,NYJ,27.0,10.0,16.0,-110.0,-110.0
2022-01-09,2021,18,CLE,CIN,21.0,16.0,6.5,-110.0,-110.0
2022-01-09,2021,18,DET,GB,37.0,30.0,-4.0,-110.0,-110.0
2022-01-09,2021,18,HOU,TEN,25.0,28.0,-10.5,-115.0,-105.0
2022-01-09,2021,18,JAX,IND,26.0,11.0,-14.0,-110.0,-110.0
2022-01-09,2021,18,LA,SF,24.0,27.0,3.0,-115.0,-105.0
2022-01-09,2021,18,LV,LAC,35.0,32.0,-3.5,-110.0,-110.0
2022-01-09,2021,18,MIA,NE,33.0,24.0,-6.0,-110.0,-110.0
2022-01-09,2021,18,MIN,CHI,31.0,17.0,3.5,-110.0,-110.0
2022-01-09,2021,18,NYG,WAS,7.0,22.0,-6.0,-109.0,-102.0
2022-01-09,2021,18,TB,CAR,41.0,17.0,11.0,-110.0,-110.0
2022-01-15,2021,19,BUF,NE,47.0,17.0,4.5,-100.0,-111.0
2022-01-15,2021,19,CIN,LV,26.0,19.0,6.0,-109.0,-103.0
2022-01-16,2021,19,DAL,SF,17.0,23.0,3.0,-112.0,100.0
2022-01-16,2021,19,KC,PIT,42.0,21.0,13.0,111.0,-124.0
2022-01-16,2021,19,TB,PHI,31.0,15.0,7.5,-104.0,-107.0
2022-01-17,2021,19,LA,ARI,34.0,11.0,4.0,105.0,-117.0
2022-01-22,2021,20,GB,SF,10.0,13.0,5.5,-114.0,102.0
2022-01-22,2021,20,TEN,CIN,16.0,19.0,4.0,-102.0,-109.0
2022-01-23,2021,20,KC,BUF,42.0,36.0,2.5,-110.0,-101.0
2022-01-23,2021,20,TB,LA,27.0,30.0,2.5,-121.0,108.0
2022-01-30,2021,21,KC,CIN,24.0,27.0,7.0,-115.0,-105.0
2022-01-30,2021,21,LA,SF,20.0,17.0,3.5,-110.0,-110.0
2022-02-13,2021,22,CIN,LA,20.0,23.0,-4.5,-110.0,-110.0
2022-09-08,2022,1,LA,BUF,10.0,31.0,-1.0,101.0,-112.0
2022-09-11,2022,1,ARI,KC,21.0,44.0,-6.0,-104.0,-107.0
2022-09-11,2022,1,ATL,NO,26.0,27.0,-6.0,-107.0,-103.0
2022-09-11,2022,1,CAR,CLE,24.0,26.0,2.5,102.0,-112.0
2022-09-11,2022,1,CHI,SF,19.0,10.0,-6.5,-111.0,100.0
2022-09-11,2022,1,CIN,PIT,20.0,23.0,7.5,107.0,-119.0
2022-09-11,2022,1,DAL,TB,3.0,19.0,-2.5,-102.0,-108.0
2022-09-11,2022,1,DET,PHI,35.0,38.0,-6.0,-100.0,-110.0
2022-09-11,2022,1,HOU,IND,20.0,20.0,-7.0,-107.0,-103.0
2022-09-11,2022,1,LAC,LV,24.0,19.0,3.5,-104.0,-106.0
2022-09-11,2022,1,MIA,NE,20.0,7.0,3.0,-106.0,-104.0
2022-09-11,2022,1,MIN,GB,23.0,7.0,2.5,105.0,-116.0
2022-09-11,2022,1,NYJ,BAL,9.0,24.0,-6.5,-107.0,-103.0
2022-09-11,2022,1,TEN,NYG,20.0,21.0,5.5,-102.0,-108.0
2022-09-11,2022,1,WAS,JAX,28.0,22.0,3.0,-110.0,-101.0
2022-09-12,2022,1,SEA,DEN,17.0,16.0,-6.0,-103.0,-107.0
2022-09-15,2022,2,KC,LAC,27.0,24.0,4.0,102.0,-113.0
2022-09-18,2022,2,BAL,MIA,38.0,42.0,3.0,-114.0,103.0
2022-09-18,2022,2,CLE,NYJ,30.0,31.0,6.5,100.0,-111.0
2022-09-18,2022,2,DAL,CIN,20.0,17.0,-7.5,-122.0,110.0
2022-09-18,2022,2,DEN,HOU,16.0,9.0,10.5,103.0,-114.0
2022-09-18,2022,2,DET,WAS,36.0,27.0,-1.0,-103.0,-107.0
2022-09-18,2022,2,GB,CHI,27.0,10.0,10.5,100.0,-111.0
2022-09-18,2022,2,JAX,IND,24.0,0.0,-3.0,-103.0,-107.0
2022-09-18,2022,2,LA,ATL,31.0,27.0,10.5,103.0,-113.0
2022-09-18,2022,2,LV,ARI,23.0,29.0,5.5,100.0,-110.0
2022-09-18,2022,2,NO,TB,10.0,20.0,-2.5,-102.0,-109.0
2022-09-18,2022,2,NYG,CAR,19.0,16.0,-1.0,-104.0,-106.0
2022-09-18,2022,2,PIT,NE,14.0,17.0,-3.0,-109.0,-102.0
2022-09-18,2022,2,SF,SEA,27.0,7.0,8.5,102.0,-113.0
2022-09-19,2022,2,BUF,TEN,41.0,7.0,10.0,104.0,-115.0
2022-09-19,2022,2,PHI,MIN,24.0,7.0,2.5,-117.0,106.0
2022-09-22,2022,3,CLE,PIT,29.0,17.0,4.5,101.0,-111.0
2022-09-25,2022,3,ARI,LA,12.0,20.0,-3.5,-115.0,104.0
2022-09-25,2022,3,CAR,NO,22.0,14.0,-2.0,-109.0,-102.0
2022-09-25,2022,3,CHI,HOU,23.0,20.0,3.0,-103.0,-107.0
2022-09-25,2022,3,DEN,SF,11.0,10.0,-1.0,-108.0,-102.0
2022-09-25,2022,3,IND,KC,20.0,17.0,-4.5,-114.0,103.0
2022-09-25,2022,3,LAC,JAX,10.0,38.0,6.5,-104.0,-106.0
2022-09-25,2022,3,MIA,BUF,21.0,19.0,-4.0,-106.0,-104.0
2022-09-25,2022,3,MIN,DET,28.0,24.0,6.5,-110.0,-101.0
2022-09-25,2022,3,NE,BAL,26.0,37.0,-2.5,104.0,-114.0
2022-09-25,2022,3,NYJ,CIN,12.0,27.0,-6.5,-115.0,104.0
2022-09-25,2022,3,SEA,ATL,23.0,27.0,1.0,102.0,-112.0
2022-09-25,2022,3,TB,GB,12.0,14.0,1.0,-115.0,105.0
2022-09-25,2022,3,TEN,LV,24.0,22.0,-1.5,103.0,-113.0
2022-09-25,2022,3,WAS,PHI,8.0,24.0,-6.0,-112.0,102.0
2022-09-26,2022,3,NYG,DAL,16.0,23.0,1.0,-113.0,103.0
2022-09-29,2022,4,CIN,MIA,27.0,15.0,4.0,-103.0,-107.0
2022-10-02,2022,4,ATL,CLE,23.0,20.0,-1.0,-109.0,-101.0
2022-10-02,2022,4,BAL,BUF,20.0,23.0,-3.0,106.0,-117.0
2022-10-02,2022,4,CAR,ARI,16.0,26.0,1.0,-106.0,-104.0
2022-10-02,2022,4,DAL,WAS,25.0,10.0,3.0,-101.0,-110.0
2022-10-02,2022,4,DET,SEA,45.0,48.0,3.0,-113.0,103.0
2022-10-02,2022,4,GB,NE,27.0,24.0,10.0,109.0,-120.0
2022-10-02,2022,4,HOU,LAC,24.0,34.0,-5.5,-104.0,-106.0
2022-10-02,2022,4,IND,TEN,17.0,24.0,4.5,-105.0,-105.0
2022-10-02,2022,4,LV,DEN,32.0,23.0,2.5,-109.0,-101.0
2022-10-02,2022,4,NO,MIN,25.0,28.0,-4.0,-107.0,-103.0
2022-10-02,2022,4,NYG,CHI,20.0,12.0,3.0,109.0,-120.0
2022-10-02,2022,4,PHI,JAX,29.0,21.0,6.5,-102.0,-109.0
2022-10-02,2022,4,PIT,NYJ,20.0,24.0,3.0,-108.0,-102.0
2022-10-02,2022,4,TB,KC,31.0,41.0,1.0,-118.0,107.0
2022-10-03,2022,4,SF,LA,24.0,9.0,1.0,-116.0,106.0
2022-10-06,2022,5,DEN,IND,9.0,12.0,3.5,104.0,-114.0
2022-10-09,2022,5,ARI,PHI,17.0,20.0,-5.5,-111.0,101.0
2022-10-09,2022,5,BAL,CIN,19.0,17.0,3.0,-114.0,103.0
2022-10-09,2022,5,BUF,PIT,38.0,3.0,14.0,-102.0,-108.0
2022-10-09,2022,5,CAR,SF,15.0,37.0,-6.0,-109.0,-102.0
2022-10-09,2022,5,CLE,LAC,28.0,30.0,-1.0,-104.0,-106.0
2022-10-09,2022,5,GB,NYG,22.0,27.0,8.5,-115.0,104.0
2022-10-09,2022,5,JAX,HOU,6.0,13.0,7.0,102.0,-113.0
2022-10-09,2022,5,LA,DAL,10.0,22.0,5.5,102.0,-112.0
2022-10-09,2022,5,MIN,CHI,29.0,22.0,10.0,105.0,-116.0
2022-10-09,2022,5,NE,DET,29.0,0.0,3.0,102.0,-113.0
2022-10-09,2022,5,NO,SEA,39.0,32.0,5.5,-104.0,-106.0
2022-10-09,2022,5,NYJ,MIA,40.0,17.0,-3.0,100.0,-110.0
2022-10-09,2022,5,TB,ATL,21.0,15.0,10.5,102.0,-113.0
2022-10-09,2022,5,WAS,TEN,17.0,21.0,-1.0,-108.0,-102.0
2022-10-10,2022,5,KC,LV,30.0,29.0,7.5,113.0,-125.0
2022-10-13,2022,6,CHI,WAS,7.0,12.0,-1.0,102.0,-112.0
2022-10-16,2022,6,ATL,SF,28.0,14.0,-3.5,-110.0,-100.0
2022-10-16,2022,6,CLE,NE,15.0,38.0,2.5,-111.0,101.0
2022-10-16,2022,6,GB,NYJ,10.0,27.0,7.5,-109.0,-101.0
2022-10-16,2022,6,IND,JAX,34.0,27.0,1.0,-114.0,103.0
2022-10-16,2022,6,KC,BUF,20.0,24.0,-2.5,105.0,-116.0
2022-10-16,2022,6,LA,CAR,24.0,10.0,10.0,102.0,-112.0
2022-10-16,2022,6,MIA,MIN,16.0,24.0,-3.0,109.0,-120.0
2022-10-16,2022,6,NO,CIN,26.0,30.0,-3.0,100.0,-110.0
2022-10-16,2022,6,NYG,BAL,24.0,20.0,-5.5,-103.0,-107.0
2022-10-16,2022,6,PHI,DAL,26.0,17.0,6.5,-120.0,109.0
2022-10-16,2022,6,PIT,TB,20.0,18.0,-10.0,-113.0,103.0
2022-10-16,2022,6,SEA,ARI,19.0,9.0,-2.5,-104.0,-106.0
2022-10-17,2022,6,LAC,DEN,19.0,16.0,3.5,-107.0,-103.0
2022-10-20,2022,7,ARI,NO,42.0,34.0,2.5,-109.0,-101.0
2022-10-23,2022,7,BAL,CLE,23.0,20.0,6.5,-110.0,100.0
2022-10-23,2022,7,CAR,TB,21.0,3.0,-13.0,-107.0,-103.0
2022-10-23,2022,7,CIN,ATL,35.0,17.0,6.5,-110.0,-100.0
2022-10-23,2022,7,DAL,DET,24.0,6.0,7.0,102.0,-112.0
2022-10-23,2022,7,DEN,NYJ,9.0,16.0,-2.0,-104.0,-106.0
2022-10-23,2022,7,JAX,NYG,17.0,23.0,3.0,-112.0,102.0
2022-10-23,2022,7,LAC,SEA,23.0,37.0,5.5,101.0,-111.0
2022-10-23,2022,7,LV,HOU,38.0,20.0,7.0,-115.0,104.0
2022-10-23,2022,7,MIA,PIT,16.0,10.0,7.5,108.0,-119.0
2022-10-23,2022,7,SF,KC,23.0,44.0,-1.0,-112.0,102.0
2022-10-23,2022,7,TEN,IND,19.0,10.0,2.5,-108.0,-102.0
2022-10-23,2022,7,WAS,GB,23.0,21.0,-4.0,-108.0,-102.0
2022-10-24,2022,7,NE,CHI,14.0,33.0,9.5,-100.0,-110.0
2022-10-27,2022,8,TB,BAL,22.0,27.0,2.0,-106.0,-104.0
2022-10-30,2022,8,ATL,CAR,37.0,34.0,4.5,-100.0,-110.0
2022-10-30,2022,8,BUF,GB,27.0,17.0,10.5,100.0,-110.0
2022-10-30,2022,8,DAL,CHI,49.0,29.0,10.5,109.0,-121.0
2022-10-30,2022,8,DET,MIA,27.0,31.0,-3.5,102.0,-112.0
2022-10-30,2022,8,HOU,TEN,10.0,17.0,-1.0,-103.0,-107.0
2022-10-30,2022,8,IND,WAS,16.0,17.0,3.0,103.0,-114.0
2022-10-30,2022,8,JAX,DEN,17.0,21.0,1.0,101.0,-112.0
2022-10-30,2022,8,LA,SF,14.0,31.0,-1.0,-114.0,103.0
2022-10-30,2022,8,MIN,ARI,34.0,26.0,4.0,-105.0,-105.0
2022-10-30,2022,8,NO,LV,24.0,0.0,-1.0,101.0,-111.0
2022-10-30,2022,8,NYJ,NE,17.0,22.0,-3.0,-107.0,-103.0
2022-10-30,2022,8,PHI,PIT,35.0,13.0,11.0,-112.0,102.0
2022-10-30,2022,8,SEA,NYG,27.0,13.0,3.0,-110.0,-100.0
2022-10-31,2022,8,CLE,CIN,32.0,13.0,-3.0,102.0,-112.0
2022-11-03,2022,9,HOU,PHI,17.0,29.0,-14.0,-113.0,102.0
2022-11-06,2022,9,ARI,SEA,21.0,31.0,1.5,-113.0,102.0
2022-11-06,2022,9,ATL,LAC,17.0,20.0,-2.5,103.0,-114.0
2022-11-06,2022,9,CHI,MIA,32.0,35.0,-4.0,-107.0,-103.0
2022-11-06,2022,9,CIN,CAR,42.0,21.0,7.0,-110.0,-100.0
2022-11-06,2022,9,DET,GB,15.0,9.0,-4.0,-103.0,-107.0
2022-11-06,2022,9,JAX,LV,27.0,20.0,-2.5,-108.0,-102.0
2022-11-06,2022,9,KC,TEN,20.0,17.0,14.0,-103.0,-107.0
2022-11-06,2022,9,NE,IND,26.0,3.0,5.0,104.0,-115.0
2022-11-06,2022,9,NYJ,BUF,20.0,17.0,-11.0,-114.0,103.0
2022-11-06,2022,9,TB,LA,16.0,13.0,3.0,-106.0,-104.0
2022-11-06,2022,9,WAS,MIN,17.0,20.0,-3.0,108.0,-119.0
2022-11-07,2022,9,NO,BAL,13.0,27.0,-1.0,106.0,-117.0
2022-11-10,2022,10,CAR,ATL,25.0,15.0,-2.5,-107.0,-103.0
2022-11-13,2022,10,BUF,MIN,30.0,33.0,6.5,-106.0,-104.0
2022-11-13,2022,10,CHI,DET,30.0,31.0,3.0,-105.0,-105.0
2022-11-13,2022,10,GB,DAL,31.0,28.0,-3.5,102.0,-113.0
2022-11-13,2022,10,KC,JAX,27.0,17.0,10.0,109.0,-120.0
2022-11-13,2022,10,LA,ARI,17.0,27.0,3.5,-102.0,-110.0
2022-11-13,2022,10,LV,IND,20.0,25.0,4.5,101.0,-112.0
2022-11-13,2022,10,MIA,CLE,39.0,17.0,3.0,-123.0,112.0
2022-11-13,2022,10,NYG,HOU,24.0,16.0,5.5,102.0,-112.0
2022-11-13,2022,10,PIT,NO,20.0,10.0,1.0,-107.0,-103.0
2022-11-13,2022,10,SF,LAC,22.0,16.0,8.5,-105.0,-105.0
2022-11-13,2022,10,TB,SEA,21.0,16.0,2.5,-114.0,103.0
2022-11-13,2022,10,TEN,DEN,17.0,10.0,2.5,-105.0,-105.0
2022-11-14,2022,10,PHI,WAS,21.0,32.0,11.0,-103.0,-107.0
2022-11-17,2022,11,GB,TEN,17.0,27.0,3.0,-117.0,106.0
2022-11-20,2022,11,ATL,CHI,27.0,24.0,3.0,110.0,-122.0
2022-11-20,2022,11,BAL,CAR,13.0,3.0,13.0,106.0,-117.0
2022-11-20,2022,11,BUF,CLE,31.0,23.0,7.5,-108.0,-103.0
2022-11-20,2022,11,DEN,LV,16.0,22.0,2.5,-117.0,106.0
2022-11-20,2022,11,HOU,WAS,10.0,23.0,-3.0,-110.0,-100.0
2022-11-20,2022,11,IND,PHI,16.0,17.0,-6.5,-102.0,-108.0
2022-11-20,2022,11,LAC,KC,27.0,30.0,-5.5,-108.0,-102.0
2022-11-20,2022,11,MIN,DAL,3.0,40.0,-1.5,104.0,-115.0
2022-11-20,2022,11,NE,NYJ,10.0,3.0,3.5,-102.0,-109.0
2022-11-20,2022,11,NO,LA,27.0,20.0,2.5,104.0,-115.0
2022-11-20,2022,11,NYG,DET,18.0,31.0,3.0,-107.0,-104.0
2022-11-20,2022,11,PIT,CIN,30.0,37.0,-3.5,-111.0,101.0
2022-11-21,2022,11,ARI,SF,10.0,38.0,-10.0,-113.0,103.0
2022-11-24,2022,12,DAL,NYG,28.0,20.0,10.5,104.0,-114.0
2022-11-24,2022,12,DET,BUF,25.0,28.0,-10.0,-116.0,105.0
2022-11-24,2022,12,MIN,NE,33.0,26.0,2.5,-108.0,-102.0
2022-11-27,2022,12,ARI,LAC,24.0,25.0,-2.5,-102.0,-108.0
2022-11-27,2022,12,CAR,DEN,23.0,10.0,-1.0,-101.0,-109.0
2022-11-27,2022,12,CLE,TB,23.0,17.0,-3.0,107.0,-118.0
2022-11-27,2022,12,JAX,BAL,28.0,27.0,-3.5,-123.0,111.0
2022-11-27,2022,12,KC,LA,26.0,10.0,16.5,105.0,-115.0
2022-11-27,2022,12,MIA,HOU,30.0,15.0,14.0,-109.0,-101.0
2022-11-27,2022,12,NYJ,CHI,31.0,10.0,8.5,-103.0,-107.0
2022-11-27,2022,12,PHI,GB,40.0,33.0,6.5,-105.0,-105.0
2022-11-27,2022,12,SEA,LV,34.0,40.0,4.0,-103.0,-107.0
2022-11-27,2022,12,SF,NO,13.0,0.0,9.5,103.0,-113.0
2022-11-27,2022,12,TEN,CIN,16.0,20.0,-1.0,-113.0,102.0
2022-11-27,2022,12,WAS,ATL,19.0,13.0,3.5,-100.0,-110.0
2022-11-28,2022,12,IND,PIT,17.0,24.0,2.5,-100.0,-110.0
2022-12-01,2022,13,NE,BUF,10.0,24.0,-3.5,-105.0,-105.0
2022-12-04,2022,13,ATL,PIT,16.0,19.0,-1.0,-105.0,-105.0
2022-12-04,2022,13,BAL,DEN,10.0,9.0,9.5,112.0,-124.0
2022-12-04,2022,13,CHI,GB,19.0,28.0,-4.0,-116.0,105.0
2022-12-04,2022,13,CIN,KC,27.0,24.0,-2.5,-102.0,-108.0
2022-12-04,2022,13,DAL,IND,54.0,19.0,11.0,-101.0,-109.0
2022-12-04,2022,13,DET,JAX,40.0,14.0,1.0,-110.0,-100.0
2022-12-04,2022,13,HOU,CLE,14.0,27.0,-7.5,-102.0,-108.0
2022-12-04,2022,13,LA,SEA,23.0,27.0,-7.0,-118.0,107.0
2022-12-04,2022,13,LV,LAC,27.0,20.0,2.5,-109.0,-102.0
2022-12-04,2022,13,MIN,NYJ,27.0,22.0,3.0,106.0,-117.0
2022-12-04,2022,13,NYG,WAS,20.0,20.0,-2.5,-116.0,105.0
2022-12-04,2022,13,PHI,TEN,35.0,10.0,5.0,-101.0,-109.0
2022-12-04,2022,13,SF,MIA,33.0,17.0,4.5,-111.0,101.0
2022-12-05,2022,13,TB,NO,17.0,16.0,3.5,-105.0,-105.0
2022-12-08,2022,14,LA,LV,17.0,16.0,-6.5,101.0,-112.0
2022-12-11,2022,14,BUF,NYJ,20.0,12.0,10.0,-102.0,-108.0
2022-12-11,2022,14,CIN,CLE,23.0,10.0,4.5,-102.0,-108.0
2022-12-11,2022,14,DAL,HOU,27.0,23.0,17.0,-115.0,104.0
2022-12-11,2022,14,DEN,KC,28.0,34.0,-8.5,-103.0,-108.0
2022-12-11,2022,14,DET,MIN,34.0,23.0,2.5,-102.0,-108.0
2022-12-11,2022,14,LAC,MIA,23.0,17.0,-3.0,102.0,-113.0
2022-12-11,2022,14,NYG,PHI,22.0,48.0,-7.5,-115.0,104.0
2022-12-11,2022,14,PIT,BAL,14.0,16.0,1.5,-109.0,-101.0
2022-12-11,2022,14,SEA,CAR,24.0,30.0,3.5,-117.0,106.0
2022-12-11,2022,14,SF,TB,35.0,7.0,3.5,-103.0,-107.0
2022-12-11,2022,14,TEN,JAX,22.0,36.0,3.0,-117.0,106.0
2022-12-12,2022,14,ARI,NE,13.0,27.0,-2.0,-106.0,-104.0
2022-12-15,2022,15,SEA,SF,13.0,21.0,-3.0,104.0,-115.0
2022-12-17,2022,15,BUF,MIA,32.0,29.0,7.0,-106.0,-104.0
2022-12-17,2022,15,CLE,BAL,13.0,3.0,2.5,-125.0,113.0
2022-12-17,2022,15,MIN,IND,39.0,36.0,3.5,-107.0,-103.0
2022-12-18,2022,15,CAR,PIT,16.0,24.0,2.5,-110.0,-100.0
2022-12-18,2022,15,CHI,PHI,20.0,25.0,-8.5,-106.0,-104.0
2022-12-18,2022,15,DEN,ARI,24.0,15.0,1.5,-106.0,-104.0
2022-12-18,2022,15,HOU,KC,24.0,30.0,-14.5,-120.0,109.0
2022-12-18,2022,15,JAX,DAL,40.0,34.0,-4.0,-110.0,100.0
2022-12-18,2022,15,LAC,TEN,17.0,14.0,3.0,-102.0,-108.0
2022-12-18,2022,15,LV,NE,30.0,24.0,1.0,-122.0,111.0
2022-12-18,2022,15,NO,ATL,21.0,18.0,5.0,-113.0,103.0
2022-12-18,2022,15,NYJ,DET,17.0,20.0,2.0,-110.0,-100.0
2022-12-18,2022,15,TB,CIN,23.0,34.0,-3.5,-120.0,108.0
2022-12-18,2022,15,WAS,NYG,12.0,20.0,4.5,103.0,-114.0
2022-12-19,2022,15,GB,LA,24.0,12.0,8.0,101.0,-111.0
2022-12-22,2022,16,NYJ,JAX,3.0,19.0,2.5,-106.0,-104.0
2022-12-24,2022,16,BAL,ATL,17.0,9.0,6.5,-102.0,-108.0
2022-12-24,2022,16,CAR,DET,37.0,23.0,-2.5,-111.0,101.0
2022-12-24,2022,16,CHI,BUF,13.0,35.0,-8.0,-100.0,-110.0
2022-12-24,2022,16,CLE,NO,10.0,17.0,3.0,-123.0,111.0
2022-12-24,2022,16,DAL,PHI,40.0,34.0,4.0,-106.0,-104.0
2022-12-24,2022,16,KC,SEA,24.0,10.0,10.5,-103.0,-107.0
2022-12-24,2022,16,MIN,NYG,27.0,24.0,4.5,-108.0,-102.0
2022-12-24,2022,16,NE,CIN,18.0,22.0,-3.0,-110.0,100.0
2022-12-24,2022,16,PIT,LV,13.0,10.0,2.5,-102.0,-108.0
2022-12-24,2022,16,SF,WAS,37.0,20.0,6.5,-103.0,-107.0
2022-12-24,2022,16,TEN,HOU,14.0,19.0,3.0,-113.0,103.0
2022-12-25,2022,16,ARI,TB,16.0,19.0,-7.5,-113.0,102.0
2022-12-25,2022,16,LA,DEN,51.0,14.0,-3.0,105.0,-116.0
2022-12-25,2022,16,MIA,GB,20.0,26.0,3.5,-103.0,-107.0
2022-12-26,2022,16,IND,LAC,3.0,20.0,-3.5,-108.0,-102.0
2022-12-29,2022,17,TEN,DAL,13.0,27.0,-14.0,-110.0,-100.0
2023-01-01,2022,17,ATL,ARI,20.0,19.0,7.0,108.0,-119.0
2023-01-01,2022,17,BAL,PIT,13.0,16.0,1.0,-113.0,102.0
2023-01-01,2022,17,DET,CHI,41.0,10.0,4.5,-105.0,-105.0
2023-01-01,2022,17,GB,MIN,41.0,17.0,3.0,-117.0,106.0
2023-01-01,2022,17,HOU,JAX,3.0,31.0,-3.5,-106.0,-104.0
2023-01-01,2022,17,KC,DEN,27.0,24.0,13.5,104.0,-114.0
2023-01-01,2022,17,LAC,LA,31.0,10.0,6.5,-108.0,-102.0
2023-01-01,2022,17,LV,SF,34.0,37.0,-10.0,-107.0,-103.0
2023-01-01,2022,17,NE,MIA,23.0,21.0,3.0,-104.0,-106.0
2023-01-01,2022,17,NYG,IND,38.0,10.0,5.5,-105.0,-105.0
2023-01-01,2022,17,PHI,NO,10.0,20.0,5.5,-100.0,-110.0
2023-01-01,2022,17,SEA,NYJ,23.0,6.0,-1.0,-105.0,-105.0
2023-01-01,2022,17,TB,CAR,30.0,24.0,3.5,-100.0,-110.0
2023-01-01,2022,17,WAS,CLE,10.0,24.0,1.0,-110.0,-101.0
2023-01-07,2022,18,JAX,TEN,20.0,16.0,6.0,-104.0,-106.0
2023-01-07,2022,18,LV,KC,13.0,31.0,-9.0,-105.0,-105.0
2023-01-08,2022,18,ATL,TB,30.0,17.0,6.0,100.0,-110.0
2023-01-08,2022,18,BUF,NE,35.0,23.0,8.0,-115.0,104.0
2023-01-08,2022,18,CHI,MIN,13.0,29.0,-6.5,-106.0,-104.0
2023-01-08,2022,18,CIN,BAL,27.0,16.0,11.0,-116.0,105.0
2023-01-08,2022,18,DEN,LAC,31.0,28.0,6.0,-106.0,-104.0
2023-01-08,2022,18,GB,DET,16.0,20.0,5.5,-100.0,-110.0
2023-01-08,2022,18,IND,HOU,31.0,32.0,3.0,108.0,-119.0
2023-01-08,2022,18,MIA,NYJ,11.0,6.0,3.5,-107.0,-103.0
2023-01-08,2022,18,NO,CAR,7.0,10.0,3.5,103.0,-114.0
2023-01-08,2022,18,PHI,NYG,22.0,16.0,16.5,-107.0,-103.0
2023-01-08,2022,18,PIT,CLE,28.0,14.0,2.5,-109.0,-101.0
2023-01-08,2022,18,SEA,LA,19.0,16.0,5.5,102.0,-112.0
2023-01-08,2022,18,SF,ARI,38.0,13.0,14.0,-111.0,100.0
2023-01-08,2022,18,WAS,DAL,26.0,6.0,-7.5,-110.0,-100.0
2023-01-14,2022,19,JAX,LAC,31.0,30.0,-2.0,-108.0,-102.0
2023-01-14,2022,19,SF,SEA,41.0,23.0,10.0,112.0,-123.0
2023-01-15,2022,19,BUF,MIA,34.0,31.0,14.0,105.0,-116.0
2023-01-15,2022,19,CIN,BAL,24.0,17.0,7.5,-106.0,-104.0
2023-01-15,2022,19,MIN,NYG,24.0,31.0,2.5,-113.0,103.0
2023-01-16,2022,19,TB,DAL,14.0,31.0,-2.5,-103.0,-108.0
2023-01-21,2022,20,KC,JAX,27.0,20.0,10.0,108.0,-119.0
2023-01-21,2022,20,PHI,NYG,38.0,7.0,8.0,-111.0,101.0
