league,season,week,date,event,side,close_spread,home_spread_odds,away_spread_odds,model_p,breakeven_p,EV,tier,y,profit_USD,model_edge_pts
NFL,2023,10,2023-11-09,CAR@CHI,home,3.0,-120.0,100.0,0.5885748930607881,0.5454545454545454,7.905397061144493,Green,0,0.0,3.0000000000000004
NFL,2023,10,2023-11-12,ATL@ARI,away,-2.0,-110.0,-110.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,0,-100.0,-2.0000000000000004
NFL,2023,10,2023-11-12,CLE@BAL,home,6.0,-108.0,-112.0,0.6728372237476172,0.5192307692307693,29.583465314355916,Green,0,-100.0,5.999999999999999
NFL,2023,10,2023-11-12,HOU@CIN,home,5.5,-110.0,-110.0,0.6592612417433361,0.5238095238095238,25.85896433281871,Green,0,-100.0,5.5
NFL,2023,10,2023-11-12,NYG@DAL,home,17.5,-112.0,-108.0,0.9042186454717329,0.5283018867924528,71.15567217857802,Green,1,89.29,17.499999999999996
NFL,2023,10,2023-11-12,SF@JAX,away,-3.0,-108.0,-112.0,0.5885748930607881,0.5283018867924528,11.408819043649189,Green,1,89.29,-3.0000000000000004
NFL,2023,10,2023-11-12,DET@LAC,away,-2.5,-110.0,-110.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,1,90.91,-2.5
NFL,2023,10,2023-11-12,NYJ@LV,away,-1.0,-112.0,-108.0,0.529744200997311,0.5192307692307693,2.0248090809636023,Green,0,-100.0,-1.0000000000000024
NFL,2023,10,2023-11-12,NO@MIN,away,-3.0,-115.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,0,-100.0,-3.0000000000000004
NFL,2023,10,2023-11-12,IND@NE,away,-1.0,-110.0,-110.0,0.529744200997311,0.5238095238095238,1.1329838267593706,Yellow,1,90.91,-1.0000000000000024
NFL,2023,10,2023-11-12,GB@PIT,home,3.0,-120.0,100.0,0.5885748930607881,0.5454545454545454,7.905397061144493,Green,1,83.33,3.0000000000000004
NFL,2023,10,2023-11-12,WAS@SEA,home,6.0,-110.0,-110.0,0.6728372237476172,0.5238095238095238,28.45074271545419,Green,0,-100.0,5.999999999999999
NFL,2023,10,2023-11-12,TEN@TB,home,2.5,-115.0,-105.0,0.5739999930772464,0.5348837209302325,7.313042184006929,Green,1,86.96,2.5
NFL,2023,10,2023-11-13,DEN@BUF,home,7.5,-108.0,-112.0,0.7121584679299363,0.5192307692307693,37.15644567539515,Green,0,-100.0,7.500000000000003
NFL,2023,11,2023-11-16,CIN@BAL,home,4.0,-108.0,-112.0,0.6173420593950878,0.5192307692307693,18.895507735350247,Green,1,92.59,4.000000000000001
NFL,2023,11,2023-11-19,NYJ@BUF,home,8.0,-112.0,-108.0,0.7247512921135721,0.5283018867924528,37.18506600721187,Green,1,89.29,7.999999999999999
NFL,2023,11,2023-11-19,DAL@CAR,away,-11.0,-110.0,-110.0,0.794147109122441,0.5238095238095238,51.60990265064783,Green,1,90.91,-10.999999999999998
NFL,2023,11,2023-11-19,PIT@CLE,home,2.5,-115.0,-105.0,0.5739999930772464,0.5348837209302325,7.313042184006929,Green,1,86.96,2.5
NFL,2023,11,2023-11-19,MIN@DEN,home,2.5,-118.0,-102.0,0.5739999930772464,0.5412844036697247,6.0440665176607675,Green,0,-100.0,2.5
NFL,2023,11,2023-11-19,CHI@DET,home,8.0,-110.0,-110.0,0.7247512921135721,0.5238095238095238,38.36161031259104,Green,0,-100.0,7.999999999999999
NFL,2023,11,2023-11-19,LAC@GB,away,-3.0,-110.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,0,-100.0,-3.0000000000000004
NFL,2023,11,2023-11-19,ARI@HOU,home,5.5,-112.0,-108.0,0.6592612417433361,0.5283018867924528,24.788735044274336,Green,0,-100.0,5.5
NFL,2023,11,2023-11-19,TEN@JAX,home,6.5,-115.0,-105.0,0.6861882951103464,0.5348837209302325,28.287376911934324,Green,1,86.96,6.5000000000000036
NFL,2023,11,2023-11-19,SEA@LA,home,2.5,-110.0,-110.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,0,-100.0,2.5
NFL,2023,11,2023-11-19,LV@MIA,home,14.0,-110.0,-110.0,0.851936772774599,0.5238095238095238,62.64247480242344,Green,0,-100.0,13.999999999999988
NFL,2023,11,2023-11-19,TB@SF,home,13.5,-110.0,-110.0,0.8431437599271197,0.5238095238095238,60.9638087133592,Green,0,-100.0,13.5
NFL,2023,11,2023-11-19,NYG@WAS,home,7.5,-110.0,-110.0,0.7121584679299363,0.5238095238095238,35.957525695715105,Green,0,-100.0,7.500000000000003
NFL,2023,11,2023-11-20,PHI@KC,home,2.5,-120.0,100.0,0.5739999930772464,0.5454545454545454,5.233332064161833,Green,0,-100.0,2.5
NFL,2023,12,2023-11-23,WAS@DAL,home,13.0,-110.0,-110.0,0.8340139494008468,0.5238095238095238,59.22084488561621,Green,1,90.91,13.0
NFL,2023,12,2023-11-23,GB@DET,home,8.5,-115.0,-105.0,0.7370667233812597,0.5348837209302325,37.79943089301811,Green,0,-100.0,8.5
NFL,2023,12,2023-11-23,SF@SEA,away,-7.0,-108.0,-112.0,0.6992999160803341,0.5283018867924528,32.36748411520611,Green,1,89.29,-7.000000000000001
NFL,2023,12,2023-11-24,MIA@NYJ,away,-9.5,100.0,-120.0,0.7608238682088728,0.5454545454545454,39.48437583829335,Green,1,83.33,-9.500000000000002
NFL,2023,12,2023-11-26,LA@ARI,away,-3.0,-115.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,1,95.24,-3.0000000000000004
NFL,2023,12,2023-11-26,NO@ATL,away,-2.0,-110.0,-110.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,0,-100.0,-2.0000000000000004
NFL,2023,12,2023-11-26,PIT@CIN,away,-2.0,-108.0,-112.0,0.5593232883596602,0.5283018867924528,5.871908153792821,Green,1,89.29,-2.0000000000000004
NFL,2023,12,2023-11-26,CLE@DEN,home,1.5,-110.0,-110.0,0.544564628101129,0.5238095238095238,3.9623380920337237,Green,1,90.91,1.4999999999999987
NFL,2023,12,2023-11-26,JAX@HOU,away,-1.0,-110.0,-110.0,0.529744200997311,0.5238095238095238,1.1329838267593706,Yellow,1,90.91,-1.0000000000000024
NFL,2023,12,2023-11-26,TB@IND,home,2.5,-115.0,-105.0,0.5739999930772464,0.5348837209302325,7.313042184006929,Green,1,86.96,2.5
NFL,2023,12,2023-11-26,BAL@LAC,away,-3.0,-105.0,-115.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,1,86.96,-3.0000000000000004
NFL,2023,12,2023-11-26,KC@LV,away,-9.0,-110.0,-110.0,0.7490941167400041,0.5238095238095238,43.00887683218261,Green,1,90.91,-9.0
NFL,2023,12,2023-11-26,NE@NYG,away,-4.5,-112.0,-108.0,0.6314970340004694,0.5192307692307693,21.621650992682994,Green,0,-100.0,-4.5
NFL,2023,12,2023-11-26,BUF@PHI,home,2.5,-115.0,-105.0,0.5739999930772464,0.5348837209302325,7.313042184006929,Green,1,86.96,2.5
NFL,2023,12,2023-11-26,CAR@TEN,home,3.5,-105.0,-112.0,0.6030285590722003,0.5121951219512195,17.73414724742959,Green,1,95.24,3.4999999999999982
NFL,2023,12,2023-11-27,CHI@MIN,home,3.0,-115.0,-105.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,0,-100.0,3.0000000000000004
NFL,2023,13,2023-11-30,SEA@DAL,home,9.5,-118.0,-102.0,0.7608238682088728,0.5412844036697247,40.55898582163921,Green,0,-100.0,9.500000000000002
NFL,2023,13,2023-12-03,KC@GB,away,-5.5,-102.0,-118.0,0.6592612417433361,0.5412844036697247,21.795720932243444,Green,0,-100.0,-5.5
NFL,2023,13,2023-12-03,DEN@HOU,home,3.5,102.0,-122.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,1,102.0,3.4999999999999982
NFL,2023,13,2023-12-03,CLE@LA,home,3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,1,90.91,3.4999999999999982
NFL,2023,13,2023-12-03,LAC@NE,away,-4.5,-110.0,-110.0,0.6314970340004694,0.5238095238095238,20.55852467281689,Green,1,90.91,-4.5
NFL,2023,13,2023-12-03,DET@NO,away,-4.0,-110.0,-110.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,1,90.91,-4.000000000000001
NFL,2023,13,2023-12-03,ATL@NYJ,away,-2.0,-112.0,-108.0,0.5593232883596602,0.5192307692307693,7.721522202601216,Green,1,92.59,-2.0000000000000004
NFL,2023,13,2023-12-03,SF@PHI,away,-3.0,-115.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,1,95.24,-3.0000000000000004
NFL,2023,13,2023-12-03,ARI@PIT,home,6.0,-115.0,-105.0,0.6728372237476172,0.5348837209302325,25.791307048467573,Green,0,-100.0,5.999999999999999
NFL,2023,13,2023-12-03,CAR@TB,home,4.0,-110.0,-110.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,0,-100.0,4.000000000000001
NFL,2023,13,2023-12-03,IND@TEN,away,-1.5,-110.0,-110.0,0.5445646281011292,0.5238095238095238,3.962338092033746,Green,1,90.91,-1.5000000000000022
NFL,2023,13,2023-12-03,MIA@WAS,away,-8.5,-108.0,-112.0,0.7370667233812597,0.5283018867924528,39.51620121145273,Green,1,89.29,-8.5
NFL,2023,13,2023-12-04,CIN@JAX,home,10.0,-115.0,-105.0,0.7722474293659675,0.5348837209302325,44.37669331624608,Green,0,-100.0,9.999999999999998
NFL,2023,14,2023-12-07,NE@PIT,home,6.0,-102.0,-118.0,0.6728372237476172,0.504950495049505,33.248156075508504,Green,0,-100.0,5.999999999999999
NFL,2023,14,2023-12-10,TB@ATL,home,1.5,-112.0,-108.0,0.544564628101129,0.5283018867924528,3.0783046048565743,Green,0,-100.0,1.4999999999999987
NFL,2023,14,2023-12-10,LA@BAL,home,7.5,-105.0,-115.0,0.7121584679299363,0.5121951219512195,39.040462786320894,Green,0,-100.0,7.500000000000003
NFL,2023,14,2023-12-10,DET@CHI,away,-3.0,100.0,-120.0,0.5885748930607881,0.5454545454545454,7.905397061144493,Green,0,-100.0,-3.0000000000000004
NFL,2023,14,2023-12-10,IND@CIN,home,3.0,-102.0,-118.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,1,98.04,3.0000000000000004
NFL,2023,14,2023-12-10,JAX@CLE,home,2.5,-112.0,-108.0,0.5739999930772464,0.5283018867924528,8.64999868962164,Green,1,89.29,2.5
NFL,2023,14,2023-12-10,PHI@DAL,home,3.5,-102.0,-118.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,1,98.04,3.4999999999999982
NFL,2023,14,2023-12-10,BUF@KC,home,2.0,-110.0,-110.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,0,-100.0,2.0000000000000004
NFL,2023,14,2023-12-10,DEN@LAC,home,3.0,-108.0,-112.0,0.5885748930607881,0.5192307692307693,13.355164589485124,Green,0,-100.0,3.0000000000000004
NFL,2023,14,2023-12-10,MIN@LV,away,-3.0,-112.0,-108.0,0.5885748930607881,0.5192307692307693,13.355164589485124,Green,0,0.0,-3.0000000000000004
NFL,2023,14,2023-12-10,CAR@NO,home,5.5,-110.0,-110.0,0.6592612417433361,0.5238095238095238,25.85896433281871,Green,1,90.91,5.5
NFL,2023,14,2023-12-10,HOU@NYJ,away,-3.5,-112.0,-108.0,0.6030285590722003,0.5192307692307693,16.13883359909043,Green,0,-100.0,-3.4999999999999982
NFL,2023,14,2023-12-10,SEA@SF,home,14.5,-110.0,-110.0,0.8603936311204372,0.5238095238095238,64.25696594117437,Green,0,-100.0,14.49999999999999
NFL,2023,14,2023-12-11,TEN@MIA,home,14.0,-110.0,-110.0,0.851936772774599,0.5238095238095238,62.64247480242344,Green,0,-100.0,13.999999999999988
NFL,2023,14,2023-12-11,GB@NYG,away,-6.0,-108.0,-112.0,0.6728372237476172,0.5283018867924528,27.358474495084696,Green,0,-100.0,-5.999999999999999
NFL,2023,15,2023-12-14,LAC@LV,home,3.0,-110.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,1,90.91,3.0000000000000004
NFL,2023,15,2023-12-16,MIN@CIN,home,3.0,-115.0,-105.0,0.5885748930607881,0.5348837209302325,10.037914789625614,Green,0,0.0,3.0000000000000004
NFL,2023,15,2023-12-16,DEN@DET,home,5.5,-112.0,-108.0,0.6592612417433361,0.5283018867924528,24.788735044274336,Green,1,89.29,5.5
NFL,2023,15,2023-12-16,PIT@IND,home,1.5,-110.0,-110.0,0.544564628101129,0.5238095238095238,3.9623380920337237,Green,1,90.91,1.4999999999999987
NFL,2023,15,2023-12-17,SF@ARI,away,-12.5,-110.0,-110.0,0.8245476284099122,0.5238095238095238,57.413638150983246,Green,1,90.91,-12.499999999999996
NFL,2023,15,2023-12-17,DAL@BUF,home,2.0,-112.0,-108.0,0.5593232883596602,0.5283018867924528,5.871908153792821,Green,1,89.29,2.0000000000000004
NFL,2023,15,2023-12-17,ATL@CAR,away,-3.0,-118.0,-102.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,0,-100.0,-3.0000000000000004
NFL,2023,15,2023-12-17,CHI@CLE,home,3.0,100.0,-120.0,0.5885748930607881,0.5,17.71497861215763,Green,0,0.0,3.0000000000000004
NFL,2023,15,2023-12-17,TB@GB,home,4.0,-110.0,-110.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,0,-100.0,4.000000000000001
NFL,2023,15,2023-12-17,BAL@JAX,away,-4.0,-110.0,-110.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,1,90.91,-4.000000000000001
NFL,2023,15,2023-12-17,WAS@LA,home,6.5,-112.0,-108.0,0.6861882951103464,0.5283018867924528,29.885641574458433,Green,1,89.29,6.5000000000000036
NFL,2023,15,2023-12-17,NYJ@MIA,home,7.5,-105.0,-115.0,0.7121584679299363,0.5121951219512195,39.040462786320894,Green,1,95.24,7.500000000000003
NFL,2023,15,2023-12-17,KC@NE,away,-10.0,-108.0,-112.0,0.7722474293659675,0.5283018867924528,46.175406272843844,Green,0,0.0,-9.999999999999998
NFL,2023,15,2023-12-17,NYG@NO,home,6.0,-112.0,-108.0,0.6728372237476172,0.5283018867924528,27.358474495084696,Green,1,89.29,5.999999999999999
NFL,2023,15,2023-12-17,HOU@TEN,home,3.0,-120.0,100.0,0.5885748930607881,0.5454545454545454,7.905397061144493,Green,0,-100.0,3.0000000000000004
NFL,2023,15,2023-12-18,PHI@SEA,away,-5.0,100.0,-120.0,0.6454757648289114,0.5454545454545454,18.337223551967096,Green,0,-100.0,-5.000000000000001
NFL,2023,16,2023-12-21,NO@LA,home,4.0,-120.0,100.0,0.6173420593950878,0.5454545454545454,13.179377555766102,Green,1,83.33,4.000000000000001
NFL,2023,16,2023-12-23,BUF@LAC,away,-13.0,-115.0,-105.0,0.8340139494008468,0.5121951219512195,62.83129488302247,Green,0,-100.0,-13.0
NFL,2023,16,2023-12-23,CIN@PIT,away,-3.0,-115.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,0,-100.0,-3.0000000000000004
NFL,2023,16,2023-12-24,IND@ATL,home,3.0,-105.0,-115.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,1,95.24,3.0000000000000004
NFL,2023,16,2023-12-24,GB@CAR,away,-3.5,-108.0,-112.0,0.6030285590722003,0.5283018867924528,14.144691538666487,Green,0,-100.0,-3.4999999999999982
NFL,2023,16,2023-12-24,ARI@CHI,home,4.5,-110.0,-110.0,0.6314970340004694,0.5238095238095238,20.55852467281689,Green,1,90.91,4.5
NFL,2023,16,2023-12-24,NE@DEN,home,7.0,-110.0,-110.0,0.6992999160803341,0.5238095238095238,33.502711251700156,Green,0,-100.0,7.000000000000001
NFL,2023,16,2023-12-24,CLE@HOU,away,-3.0,-110.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,1,90.91,-3.0000000000000004
NFL,2023,16,2023-12-24,DAL@MIA,home,1.5,-110.0,-110.0,0.544564628101129,0.5238095238095238,3.9623380920337237,Green,1,90.91,1.4999999999999987
NFL,2023,16,2023-12-24,DET@MIN,away,-2.5,105.0,-125.0,0.5739999930772464,0.5555555555555556,3.319998753904346,Green,1,80.0,-2.5
NFL,2023,16,2023-12-24,WAS@NYJ,home,3.0,-112.0,-108.0,0.5885748930607881,0.5283018867924528,11.408819043649189,Green,0,-100.0,3.0000000000000004
NFL,2023,16,2023-12-24,JAX@TB,away,-2.0,-110.0,-110.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,0,-100.0,-2.0000000000000004
NFL,2023,16,2023-12-24,SEA@TEN,away,-3.0,-110.0,-110.0,0.5885748930607881,0.5238095238095238,12.364297766150456,Green,0,0.0,-3.0000000000000004
NFL,2023,16,2023-12-25,LV@KC,home,11.0,-118.0,-102.0,0.794147109122441,0.5412844036697247,46.71531338024758,Green,0,-100.0,10.999999999999998
NFL,2023,16,2023-12-25,NYG@PHI,home,14.0,-108.0,-112.0,0.851936772774599,0.5192307692307693,64.07671179362647,Green,0,-100.0,13.999999999999988
NFL,2023,16,2023-12-25,BAL@SF,home,6.5,-115.0,-105.0,0.6861882951103464,0.5348837209302325,28.287376911934324,Green,0,-100.0,6.5000000000000036
NFL,2023,17,2023-12-28,NYJ@CLE,home,6.5,-115.0,-105.0,0.6861882951103464,0.5348837209302325,28.287376911934324,Green,1,86.96,6.5000000000000036
NFL,2023,17,2023-12-30,DET@DAL,home,5.5,-110.0,-110.0,0.6592612417433361,0.5238095238095238,25.85896433281871,Green,0,-100.0,5.5
NFL,2023,17,2023-12-31,MIA@BAL,home,3.0,-120.0,100.0,0.5885748930607881,0.5454545454545454,7.905397061144493,Green,1,83.33,3.0000000000000004
NFL,2023,17,2023-12-31,NE@BUF,home,15.0,-110.0,-110.0,0.8685158709661946,0.5238095238095238,65.80757536627353,Green,0,-100.0,15.000000000000005
NFL,2023,17,2023-12-31,ATL@CHI,home,3.0,-105.0,-115.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,1,95.24,3.0000000000000004
NFL,2023,17,2023-12-31,LAC@DEN,home,3.5,-112.0,-108.0,0.6030285590722003,0.5283018867924528,14.144691538666487,Green,1,89.29,3.4999999999999982
NFL,2023,17,2023-12-31,TEN@HOU,home,5.0,-115.0,-105.0,0.6454757648289114,0.5348837209302325,20.675903859318222,Green,1,86.96,5.000000000000001
NFL,2023,17,2023-12-31,LV@IND,home,3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,0,-100.0,3.4999999999999982
NFL,2023,17,2023-12-31,CAR@JAX,home,3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,1,90.91,3.4999999999999982
NFL,2023,17,2023-12-31,CIN@KC,home,7.5,-105.0,-115.0,0.7121584679299363,0.5121951219512195,39.040462786320894,Green,1,95.24,7.500000000000003
NFL,2023,17,2023-12-31,GB@MIN,home,1.0,-108.0,-112.0,0.5297442009973109,0.5192307692307693,2.02480908096358,Green,0,-100.0,0.9999999999999987
NFL,2023,17,2023-12-31,LA@NYG,away,-6.0,-108.0,-112.0,0.6728372237476172,0.5283018867924528,27.358474495084696,Green,0,-100.0,-5.999999999999999
NFL,2023,17,2023-12-31,ARI@PHI,home,12.0,-110.0,-110.0,0.814746048290895,0.5238095238095238,55.54242740098905,Green,0,-100.0,11.999999999999996
NFL,2023,17,2023-12-31,PIT@SEA,home,4.5,-110.0,-110.0,0.6314970340004694,0.5238095238095238,20.55852467281689,Green,0,-100.0,4.5
NFL,2023,17,2023-12-31,NO@TB,home,2.5,-120.0,100.0,0.5739999930772464,0.5454545454545454,5.233332064161833,Green,0,-100.0,2.5
NFL,2023,17,2023-12-31,SF@WAS,away,-14.0,-105.0,-115.0,0.851936772774599,0.5348837209302325,59.27513577959894,Green,1,86.96,-13.999999999999988
NFL,2023,18,2024-01-06,PIT@BAL,away,-3.0,-115.0,-105.0,0.5885748930607881,0.5121951219512195,14.912241026153872,Green,1,95.24,-3.0000000000000004
NFL,2023,18,2024-01-06,HOU@IND,away,-1.5,-110.0,-110.0,0.5445646281011292,0.5238095238095238,3.962338092033746,Green,1,90.91,-1.5000000000000022
NFL,2023,18,2024-01-07,SEA@ARI,away,-2.5,102.0,-122.0,0.5739999930772464,0.5495495495495496,4.449179068154669,Green,0,-100.0,-2.5
NFL,2023,18,2024-01-07,TB@CAR,away,-5.0,-115.0,-105.0,0.6454757648289114,0.5121951219512195,26.021458847549372,Green,1,95.24,-5.000000000000001
NFL,2023,18,2024-01-07,CLE@CIN,home,7.5,-105.0,-115.0,0.7121584679299363,0.5121951219512195,39.040462786320894,Green,1,95.24,7.500000000000003
NFL,2023,18,2024-01-07,MIN@DET,home,3.5,-118.0,-102.0,0.6030285590722003,0.5412844036697247,11.40697108283023,Green,1,84.75,3.4999999999999982
NFL,2023,18,2024-01-07,CHI@GB,home,2.5,-118.0,-102.0,0.5739999930772464,0.5412844036697247,6.0440665176607675,Green,1,84.75,2.5
NFL,2023,18,2024-01-07,KC@LAC,home,3.5,-105.0,-115.0,0.6030285590722003,0.5121951219512195,17.73414724742959,Green,0,-100.0,3.4999999999999982
NFL,2023,18,2024-01-07,DEN@LV,home,3.5,-102.0,-118.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,1,98.04,3.4999999999999982
NFL,2023,18,2024-01-07,BUF@MIA,away,-2.5,105.0,-125.0,0.5739999930772464,0.5555555555555556,3.319998753904346,Green,1,80.0,-2.5
NFL,2023,18,2024-01-07,NYJ@NE,home,2.5,-108.0,-112.0,0.5739999930772464,0.5192307692307693,10.548146814877079,Green,0,-100.0,2.5
NFL,2023,18,2024-01-07,ATL@NO,home,3.5,102.0,-122.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,1,102.0,3.4999999999999982
NFL,2023,18,2024-01-07,PHI@NYG,away,-4.5,-108.0,-112.0,0.6314970340004694,0.5283018867924528,19.533367150088853,Green,0,-100.0,-4.5
NFL,2023,18,2024-01-07,LA@SF,home,5.5,-112.0,-108.0,0.6592612417433361,0.5283018867924528,24.788735044274336,Green,0,-100.0,5.5
NFL,2023,18,2024-01-07,JAX@TEN,away,-3.5,-118.0,-102.0,0.6030285590722003,0.504950495049505,19.423302875082804,Green,0,-100.0,-3.4999999999999982
NFL,2023,18,2024-01-07,DAL@WAS,away,-13.0,-105.0,-115.0,0.8340139494008468,0.5348837209302325,55.92434706189745,Green,1,86.96,-13.0
NFL,2023,19,2024-01-13,CLE@HOU,away,-2.5,-110.0,-110.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,0,-100.0,-2.5
NFL,2023,19,2024-01-13,MIA@KC,home,4.5,-118.0,-102.0,0.6314970340004694,0.5412844036697247,16.66640119669689,Green,1,84.75,4.5
NFL,2023,19,2024-01-14,GB@DAL,home,7.0,-122.0,102.0,0.6992999160803341,0.5495495495495496,27.24965686051982,Green,0,-100.0,7.000000000000001
NFL,2023,19,2024-01-14,LA@DET,home,3.5,102.0,-122.0,0.6030285590722003,0.49504950495049505,21.811768932584464,Green,0,-100.0,3.4999999999999982
NFL,2023,19,2024-01-15,PIT@BUF,home,10.0,-112.0,-108.0,0.7722474293659675,0.5283018867924528,46.175406272843844,Green,1,89.29,9.999999999999998
NFL,2023,19,2024-01-15,PHI@TB,away,-2.5,105.0,-125.0,0.5739999930772464,0.5555555555555556,3.319998753904346,Green,0,-100.0,-2.5
NFL,2023,20,2024-01-20,HOU@BAL,home,10.0,-105.0,-115.0,0.7722474293659675,0.5121951219512195,50.77211716192698,Green,1,95.24,9.999999999999998
NFL,2023,20,2024-01-20,GB@SF,home,10.5,-108.0,-112.0,0.7833573157367203,0.5192307692307693,50.868816364109094,Green,0,-100.0,10.5
NFL,2023,20,2024-01-21,KC@BUF,home,2.5,-110.0,-110.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,0,-100.0,2.5
NFL,2023,20,2024-01-21,TB@DET,home,6.0,-118.0,-102.0,0.6728372237476172,0.5412844036697247,24.30382608218691,Green,1,84.75,5.999999999999999
NFL,2023,21,2024-01-28,KC@BAL,home,4.5,-112.0,-110.0,0.6314970340004694,0.5283018867924528,19.533367150088853,Green,0,-100.0,4.5
NFL,2023,21,2024-01-28,DET@SF,home,7.5,100.0,-120.0,0.7121584679299363,0.5,42.43169358598726,Green,0,-100.0,7.500000000000003
NFL,2023,22,2024-02-11,SF@KC,away,-1.5,-110.0,-110.0,0.5445646281011292,0.5238095238095238,3.962338092033746,Green,0,-100.0,-1.5000000000000022
NFL,2024,1,2024-09-05,BAL@KC,home,3.0,-102.0,-118.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,1,98.04,3.0000000000000004
NFL,2024,1,2024-09-06,GB@PHI,home,2.0,-110.0,-110.0,0.5593232883596602,0.5238095238095238,6.779900505026026,Green,1,90.91,2.0000000000000004
NFL,2024,1,2024-09-08,PIT@ATL,home,4.0,-110.0,-110.0,0.6173420593950878,0.5238095238095238,17.856211339062213,Green,0,-100.0,4.000000000000001
NFL,2024,1,2024-09-08,ARI@BUF,home,6.5,-115.0,-105.0,0.6861882951103464,0.5348837209302325,28.287376911934324,Green,0,-100.0,6.5000000000000036
NFL,2024,1,2024-09-08,TEN@CHI,home,4.0,-112.0,-108.0,0.6173420593950878,0.5283018867924528,16.854032671213048,Green,1,89.29,4.000000000000001
NFL,2024,1,2024-09-08,NE@CIN,home,8.0,-110.0,-110.0,0.7247512921135721,0.5238095238095238,38.36161031259104,Green,0,-100.0,7.999999999999999
NFL,2024,1,2024-09-08,DAL@CLE,home,2.5,-108.0,-112.0,0.5739999930772464,0.5192307692307693,10.548146814877079,Green,0,-100.0,2.5
NFL,2024,1,2024-09-08,LA@DET,home,5.0,-112.0,-108.0,0.6454757648289114,0.5283018867924528,22.17934119975824,Green,1,89.29,5.000000000000001
NFL,2024,1,2024-09-08,HOU@IND,away,-3.0,-112.0,-108.0,0.5885748930607881,0.5192307692307693,13.355164589485124,Green,0,-100.0,-3.0000000000000004
NFL,2024,1,2024-09-08,LV@LAC,home,3.0,-102.0,-118.0,0.5885748930607881,0.504950495049505,16.560910194391376,Green,1,98.04,3.0000000000000004
NFL,2024,1,2024-09-08,JAX@MIA,home,3.5,-110.0,-110.0,0.6030285590722003,0.5238095238095238,15.123634004692788,Green,0,-100.0,3.4999999999999982
NFL,2024,1,2024-09-08,CAR@NO,home,3.5,-112.0,-108.0,0.6030285590722003,0.5283018867924528,14.144691538666487,Green,1,89.29,3.4999999999999982
NFL,2024,1,2024-09-08,MIN@NYG,away,-1.0,-112.0,-108.0,0.529744200997311,0.5192307692307693,2.0248090809636023,Green,1,92.59,-1.0000000000000024
NFL,2024,1,2024-09-08,DEN@SEA,home,6.5,-110.0,-110.0,0.6861882951103464,0.5238095238095238,30.999583611975222,Green,0,-100.0,6.5000000000000036
NFL,2024,1,2024-09-08,WAS@TB,home,4.0,-108.0,-112.0,0.6173420593950878,0.5192307692307693,18.895507735350247,Green,1,92.59,4.000000000000001
NFL,2024,1,2024-09-09,NYJ@SF,home,3.5,-105.0,-115.0,0.6030285590722003,0.5121951219512195,17.73414724742959,Green,1,95.24,3.4999999999999982
NFL,2024,2,2024-09-12,BUF@MIA,home,2.5,-110.0,-110.0,0.5739999930772464,0.5238095238095238,9.581816860201576,Green,0,-100.0,2.5
NFL,2024,2,2024-09-15,LA@ARI,away,-1.0,-115.0,-105.0,0.529744200997311,0.5121951219512195,3.4262487661416707,Green,0,-100.0,-1.0000000000000024
NFL,2024,2,2024-09-15,LV@BAL,home,9.0,-108.0,-112.0,0.7490941167400041,0.5192307692307693,44.269978038815616,Green,0,-100.0,9.0
